"id","Company","TypeName","Inches","resolution_width","resolution_height","touchscreen","cpu_brand","cpu_name","cpu_speed","ram","secondar_storage","primary_storage","memory_type","gpu_brand","gpu_name","OpSys","weight","Price"
353,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","linux",2.5,46833.0
354,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.2,77203.0
355,"Asus","Ultrabook",13.3,1920,1080,1,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,93181.0
356,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",2.8,119827.0
357,"Asus","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,99793.0
358,"Toshiba","Ultrabook",13.3,1920,1080,0,"Intel","Core i7",2.5,16,"0","512","SSD","Intel"," HD Graphics 520","windows",1.2,93080.0
359,"Dell","Ultrabook",13.3,1920,1080,0,"Intel","Core i7",1.8,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.2,87859.0
360,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.1,121585.0
361,"Dell","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.8,8,"0","512","SSD","Intel"," HD Graphics","windows",1.4,89510.0
362,"Asus","Gaming",15.6,1920,1080,0,"AMD","FX 9830P",3.0,8,"0","1024","HDD","AMD"," Radeon RX 560","windows",2.5,37243.0
363,"Lenovo","Notebook",35.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","windows",2.2,21792.0
364,"Lenovo","Notebook",11.6,1366,768,0,"Intel","Celeron Dual",1.1,2,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.2,16221.0
365,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i3",2.4,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.5,29251.0
366,"Lenovo","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","512","SSD","Nvidia"," Quadro M1200","windows",2.7,102564.0
367,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,2,"0","1024","HDD","Nvidia"," GeForce MX150","windows",2.2,36710.0
368,"Dell","Workstation",15.6,1920,1080,0,"Intel","Core i5",2.6,8,"0","500","HDD","AMD"," FirePro W5130M","windows",2.2,72940.0
369,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.8,8,"0","512","SSD","Nvidia"," GeForce GT 940MX","windows",1.7,103523.0
370,"HP","Notebook",13.3,1920,1080,0,"Intel","Core i7",1.8,16,"0","512","SSD","Intel"," UHD Graphics 620","windows",1.5,63776.0
371,"Dell","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Nvidia"," Quadro M1200","windows",2.0,113753.0
372,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","1024","HDD","AMD"," Radeon 520","windows",2.1,24988.0
373,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," GeForce GTX 1050 Ti","linux",2.5,52161.0
374,"Dell","Workstation",17.3,1920,1080,0,"Intel","Core i7",2.9,16,"0","256","SSD","Nvidia"," Quadro M1200","windows",3.4,153705.0
375,"Acer","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i7",2.5,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.6,42038.0
376,"Lenovo","2 in 1 Convertible",14.0,2560,1440,1,"Intel","Core i7",2.7,16,"0","512","SSD","Intel"," HD Graphics 620","windows",1.4,133680.0
377,"Asus","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,49444.0
378,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","256","SSD","AMD"," Radeon R5 M430","linux",2.3,31909.0
379,"Lenovo","Notebook",15.6,1920,1080,0,"AMD","A10-Series 9600P",2.4,6,"0","1024","HDD","AMD"," Radeon R5 430","windows",2.4,26587.0
380,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","windows",3.0,55358.0
381,"Dell","Notebook",13.3,1366,768,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.7,36710.0
382,"Asus","Ultrabook",15.6,1920,1080,0,"Intel","Core i7",2.7,16,"0","512","SSD","Nvidia"," GeForce 940MX","windows",1.6,78215.0
383,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",3.0,84768.0
384,"HP","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.5,8,"0","256","SSD","Intel"," HD Graphics 520","windows",1.4,79920.0
385,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i5",1.6,12,"0","1024","HDD","Nvidia"," GeForce MX130","windows",2.2,36976.0
386,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.1,28769.0
387,"Asus","Notebook",14.0,1366,768,0,"Intel","Core i3",2.4,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.3,27120.0
388,"Lenovo","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",1.8,8,"0","256","SSD","AMD"," Radeon RX 550","windows",1.8,64755.0
389,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",2.9,113060.0
390,"Lenovo","2 in 1 Convertible",15.6,3840,2160,1,"Intel","Core i7",2.8,16,"0","512","SSD","Nvidia"," GeForce GTX 1050","windows",2.0,101179.0
391,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," GeForce GTX 1050 Ti","windows",2.7,71875.0
392,"Chuwi","Notebook",12.3,2736,1824,0,"Intel","Celeron Quad",1.1,6,"0","64","Flash Storage","Intel"," HD Graphics 500","windows",1.4,23923.0
393,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","AMD"," Radeon R7 M445","linux",2.3,41498.0
394,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.9,8,"0","256","SSD","Intel"," HD Graphics 630","windows",2.3,76031.0
395,"Lenovo","Notebook",17.3,1600,900,0,"Intel","Core i5",2.5,6,"0","1024","HDD","Nvidia"," GeForce GTX 940M","windows",5.8,34579.0
396,"Asus","Notebook",35.6,1920,1080,0,"Intel","Core i3",2.4,8,"0","1024","HDD","Nvidia"," GeForce 940MX","linux",2.3,31808.0
397,"Dell","Gaming",27.3,2560,1440,0,"Intel","Core i7",2.9,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,149131.0
398,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050 Ti","windows",2.6,61752.0
399,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"2048","256","Hybrid","AMD"," Radeon 530","windows",2.0,60867.0
400,"Dell","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Intel"," HD Graphics 620","linux",1.6,58555.0
401,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,12,"1024","256","Hybrid","Nvidia"," GeForce GTX 1070","windows",3.4,106507.0
402,"Mediacom","2 in 1 Convertible",11.6,1920,1080,1,"Intel","Celeron Dual",1.1,4,"0","32","SSD","Intel"," HD Graphics 500","windows",1.2,15931.0
403,"Samsung","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","16","Flash Storage","Intel"," HD Graphics 400","other",1.2,14332.0
404,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,53813.0
405,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i3",2.7,4,"0","128","SSD","Intel"," HD Graphics 620","windows",1.7,31915.0
406,"Lenovo","Workstation",15.6,3840,2160,0,"Intel","Core i7",2.8,16,"0","512","SSD","Nvidia"," GeForce 940MX","windows",2.3,130270.0
407,"Asus","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","64","Flash Storage","Intel"," HD Graphics 500","windows",1.2,18115.0
408,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.9,16,"0","512","SSD","Nvidia"," Quadro M2200M","windows",2.5,130483.0
409,"Asus","Gaming",17.3,1920,1080,0,"AMD","Ryzen 1600",3.2,8,"1024","256","Hybrid","AMD"," Radeon RX 580","windows",3.2,90310.0
410,"HP","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","256","SSD","AMD"," Radeon 520","windows",1.9,32980.0
411,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1060","windows",2.7,63670.0
412,"HP","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","500","HDD","Intel"," HD Graphics 400","windows",2.1,18488.0
413,"Lenovo","2 in 1 Convertible",13.9,1920,1080,1,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.4,85195.0
414,"Asus","Ultrabook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,55891.0
415,"Google","Ultrabook",12.3,2400,1600,1,"Intel","Core i7",1.3,16,"0","512","SSD","Intel"," HD Graphics 615","other",1.1,117163.0
416,"Lenovo","Notebook",14.0,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","500","HDD","Intel"," HD Graphics 500","windows",2.1,15931.0
417,"Lenovo","Ultrabook",24.0,2560,1440,0,"Intel","Core i7",2.7,24,"0","512","SSD","Intel"," HD Graphics 620","windows",1.3,126913.0
418,"Lenovo","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","16","SSD","Intel"," HD Graphics 400","other",1.3,14119.0
419,"Acer","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",1.6,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.5,45128.0
420,"Lenovo","Notebook",13.3,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,50563.0
421,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","256","SSD","Intel"," HD Graphics 620","linux",2.0,29784.0
422,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"1024","256","Hybrid","Intel"," HD Graphics 620","windows",2.0,65215.0
423,"Lenovo","Notebook",17.3,1600,900,0,"AMD","A6-Series 9220",2.5,8,"0","1024","HDD","AMD"," Radeon R4","windows",2.8,27652.0
424,"HP","Ultrabook",15.6,1920,1080,0,"AMD","A9-Series 9420",3.0,4,"0","256","SSD","AMD"," Radeon 520","windows",1.9,26587.0
425,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,4,"0","1024","HDD","Nvidia"," GeForce MX150","windows",2.2,32661.0
426,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,4,"0","256","SSD","AMD"," Radeon 530","windows",2.2,39907.0
427,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"0","256","SSD","AMD"," Radeon RX 550","windows",2.1,65511.0
428,"HP","Ultrabook",13.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","Intel"," HD Graphics 620","windows",1.3,70489.0
429,"Lenovo","Ultrabook",12.5,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.4,76137.0
430,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","256","Hybrid","Nvidia"," GeForce GTX 1060","N/A",2.4,61219.0
431,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Pentium Quad",1.1,4,"0","128","SSD","Intel"," HD Graphics 505","windows",2.2,18595.0
432,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.9,49977.0
433,"Dell","Ultrabook",13.3,1920,1080,1,"Intel","Core i5",2.5,8,"0","128","SSD","Intel"," HD Graphics 620","windows",1.3,47899.0
434,"HP","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.2,58555.0
435,"Dell","Workstation",15.6,3840,2160,1,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," Quadro M1200","windows",1.8,144495.0
436,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,4,"0","500","HDD","Nvidia"," GeForce 940MX","windows",2.2,34046.0
437,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.8,8,"0","256","SSD","Nvidia"," GeForce 930MX","windows",1.6,62817.0
438,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.2,44542.0
439,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,4,"0","500","HDD","Intel"," HD Graphics 620","linux",2.4,23539.0
440,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","AMD"," Radeon R5 M430","linux",2.2,31963.0
441,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,16,"2048","256","Hybrid","AMD"," Radeon 530","windows",2.2,64961.0
442,"Lenovo","Ultrabook",14.0,2560,1440,0,"Intel","Core i7",2.7,16,"0","1024","SSD","Intel"," HD Graphics 620","windows",1.1,139860.0
443,"Dell","Workstation",15.6,1920,1080,0,"Intel","Xeon E3-1505M",3.0,8,"1024","64","HDD","Nvidia"," Quadro M620","windows",2.2,106187.0
444,"Xiaomi","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,16,"0","256","SSD","Nvidia"," GeForce MX150","N/A",2.0,74589.0
445,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Celeron Dual",1.1,4,"0","1024","HDD","Intel"," HD Graphics 500","windows",2.2,16304.0
446,"MSI","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce GTX 1050","windows",2.2,54758.0
447,"Asus","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.1,2,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.1,13054.0
448,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","256","SSD","AMD"," Radeon R5 M430","linux",2.2,25841.0
449,"HP","Notebook",15.6,1366,768,1,"Intel","Core i5",1.6,4,"0","1024","HDD","Intel"," UHD Graphics 620","windows",2.0,27784.0
450,"Microsoft","Ultrabook",13.5,2256,1504,1,"Intel","Core i7",2.5,16,"0","512","SSD","Intel"," Iris Plus Graphics 640","windows",1.3,137942.0
451,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.9,81465.0
452,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.4,6,"0","256","SSD","Nvidia"," GeForce 920M","windows",2.0,30743.0
453,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,24,"0","512","SSD","Nvidia"," GeForce GTX1080","windows",2.2,158135.0
454,"HP","Notebook",15.6,1366,768,0,"Intel","Core i5",2.5,8,"0","128","SSD","Intel"," HD Graphics 620","windows",1.9,31382.0
455,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Nvidia"," GeForce 930MX","windows",2.0,47366.0
456,"Dell","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.7,16,"0","256","SSD","Nvidia"," Quadro M620","windows",2.2,105228.0
457,"Asus","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","256","Hybrid","Nvidia"," GeForce GTX1050 Ti","windows",3.0,80133.0
458,"HP","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.9,8,"0","512","SSD","Intel"," HD Graphics 620","windows",2.3,81732.0
459,"Lenovo","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"1024","256","Hybrid","Nvidia"," GeForce GTX 1060","windows",3.2,74539.0
460,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.7,71662.0
461,"HP","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.8,12,"1024","128","Hybrid","Nvidia"," GeForce GTX 1050","windows",2.6,66547.0
462,"HP","Ultrabook",13.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,74539.0
463,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","AMD"," Radeon 530","windows",1.9,38308.0
464,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.6,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.6,68184.0
465,"HP","Notebook",15.6,1920,1080,0,"AMD","E-Series E2-9000e",1.5,4,"0","500","HDD","AMD"," Radeon R2","windows",2.1,18595.0
466,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",1.8,8,"1024","128","Hybrid","AMD"," Radeon 530","windows",2.4,52161.0
467,"HP","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.6,36710.0
468,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,8,"0","1024","HDD","AMD"," Radeon 520","linux",2.2,34472.0
469,"Dell","2 in 1 Convertible",11.6,1366,768,1,"Intel","Pentium Quad",1.6,4,"0","500","HDD","Intel"," HD Graphics 405","windows",1.5,25521.0
470,"Dell","Notebook",17.3,1920,1080,0,"Intel","Core i5",1.6,8,"1024","128","Hybrid","AMD"," Radeon 530","linux",2.8,47366.0
471,"Dell","Notebook",17.3,1920,1080,0,"Intel","Core i7",2.7,8,"0","1024","HDD","Nvidia"," GeForce GTX 1060","windows",4.4,109011.0
472,"Lenovo","Notebook",24.0,1920,1080,0,"Intel","Core i5",2.3,8,"0","256","SSD","Intel"," HD Graphics 520","windows",2.0,71395.0
473,"Microsoft","Ultrabook",13.5,2256,1504,1,"Intel","Core M",2.2,4,"0","128","SSD","Intel"," HD Graphics 615","windows",1.3,52694.0
474,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,4,"0","1024","HDD","Nvidia"," GeForce 920MX","windows",2.2,42571.0
475,"Dell","2 in 1 Convertible",12.5,1920,1080,1,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,88978.0
476,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,8,"0","2048","HDD","Nvidia"," GeForce 920MX ","N/A",2.2,24456.0
477,"Dell","Workstation",15.6,1920,1080,1,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," Quadro M620","windows",2.1,93933.0
478,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"0","500","HDD","AMD"," Radeon R5 M430","windows",2.3,31169.0
479,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.8,64948.0
480,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.8,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.9,73367.0
481,"Microsoft","Ultrabook",33.5,2256,1504,1,"Intel","Core i7",2.5,8,"0","256","SSD","Intel"," Iris Plus Graphics 640","windows",1.3,95851.0
482,"HP","Notebook",15.6,1366,768,0,"Intel","Core i3",2.4,4,"0","500","HDD","Intel"," HD Graphics 620","windows",2.1,35617.0
483,"Dell","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 1070","windows",4.4,160520.0
484,"HP","Notebook",17.3,1600,900,0,"Intel","Core i3",2.0,8,"0","256","SSD","Intel"," HD Graphics 520","windows",2.5,34094.0
485,"Acer","Notebook",14.0,1920,1080,0,"Intel","Celeron Quad",1.1,4,"0","32","Flash Storage","Intel"," HD Graphics 500","windows",1.6,17529.0
486,"Toshiba","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","500","HDD","Intel"," HD Graphics 620","windows",2.0,45821.0
487,"Acer","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Nvidia"," GeForce 940MX","windows",2.2,28984.0
488,"MSI","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.7,16,"1024","128","Hybrid","Nvidia"," GeForce GTX 970M","windows",4.1,117163.0
489,"Asus","Notebook",15.6,3840,2160,0,"Intel","Core i7",2.7,8,"1024","256","Hybrid","Nvidia"," GeForce GTX 960M","windows",2.0,69211.0
490,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","AMD"," Radeon R5 M420","linux",2.2,24775.0
491,"Acer","Netbook",11.6,1366,768,0,"Intel","Celeron Dual",1.6,4,"0","128","SSD","Intel"," HD Graphics 400","windows",1.4,23177.0
492,"Mediacom","Notebook",13.3,1920,1080,0,"Intel","Celeron Quad",1.1,4,"0","32","SSD","Intel"," HD Graphics 500","windows",1.2,19660.0
493,"MSI","Gaming",15.6,3840,2160,0,"Intel","Core i7",2.8,16,"2048","256","Hybrid","Nvidia"," GeForce GTX 1060","windows",1.8,122491.0
494,"Asus","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"1024","128","Hybrid","Nvidia"," GeForce GTX 1060","windows",2.3,87859.0
495,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","windows",2.6,43636.0
496,"Toshiba","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.5,8,"0","256","SSD","Intel"," HD Graphics 520","windows",2.2,74539.0
497,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.8,8,"0","256","SSD","Nvidia"," GeForce 930MX","windows",1.9,72940.0
498,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,6,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.4,30050.0
499,"Lenovo","Notebook",15.6,1920,1080,0,"AMD","A9-Series 9420",2.9,4,"0","256","SSD","AMD"," Radeon 530","windows",2.2,21259.0
500,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,8,"0","256","SSD","AMD"," Radeon 530","windows",2.2,42486.0
501,"Asus","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Intel"," HD Graphics 620","windows",2.4,39907.0
502,"Lenovo","2 in 1 Convertible",15.6,1920,1080,1,"Intel","Core i7",2.8,8,"0","256","SSD","Intel"," HD Graphics 630","windows",2.0,69211.0
503,"HP","Notebook",15.6,1920,1080,0,"Intel","Pentium Quad",1.6,4,"0","256","SSD","Intel"," HD Graphics 405","windows",1.9,21258.0
504,"Lenovo","Notebook",15.6,1366,768,0,"AMD","A12-Series 9720P",3.6,8,"0","1024","HDD","AMD"," Radeon R7","windows",2.2,22857.0
505,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","512","SSD","AMD"," Radeon R7 M460","N/A",1.5,42571.0
506,"Acer","Notebook",14.0,1366,768,0,"Intel","Pentium Quad",1.6,4,"0","128","Flash Storage","Intel"," HD Graphics 405","windows",1.6,18595.0
507,"HP","Gaming",17.3,1920,1080,0,"Intel","Core i7",2.8,12,"0","1024","HDD","Nvidia"," GeForce GTX 1060","windows",2.6,95851.0
508,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i7",2.9,8,"0","256","SSD","Nvidia"," Quadro M2200M","windows",2.7,111355.0
509,"Lenovo","Notebook",15.6,3840,2160,0,"Intel","Xeon E3-1535M",3.1,32,"0","1024","SSD","Nvidia"," Quadro M2200M","windows",2.5,261019.0
510,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i7",2.7,8,"0","256","SSD","Nvidia"," GeForce 940MX","windows",1.9,45768.0
511,"Asus","Notebook",15.6,1366,768,0,"Intel","Pentium Quad",1.1,4,"0","500","HDD","Intel"," HD Graphics 500","windows",2.0,16197.0
512,"Dell","Gaming",15.6,1920,1080,0,"Intel","Core i7",2.6,16,"0","1024","HDD","Nvidia"," GeForce GTX 960<U+039C>","windows",2.6,46834.0
513,"Lenovo","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,4,"1024","1024","HDD","Intel"," HD Graphics 620","windows",2.1,33111.0
514,"Dell","Ultrabook",13.3,3200,1800,1,"Intel","Core i7",1.8,8,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.2,74539.0
515,"Dell","Notebook",14.0,1920,1080,0,"Intel","Core i3",2.0,4,"0","128","SSD","Intel"," HD Graphics 520","windows",1.6,39207.0
516,"Lenovo","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Intel"," HD Graphics 520","N/A",1.9,23976.0
517,"Acer","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","500","HDD","Nvidia"," GeForce GTX 940MX","windows",2.2,24988.0
518,"HP","Ultrabook",13.3,3200,1800,0,"Intel","Core i7",2.7,8,"0","256","SSD","Intel"," HD Graphics 620","windows",1.3,61006.0
519,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","256","SSD","Intel"," HD Graphics 620","windows",2.2,42358.0
520,"Acer","Gaming",15.6,1920,1080,0,"Intel","Core i5",2.5,8,"0","1024","HDD","Nvidia"," GeForce GTX 1050","linux",2.4,42517.0
521,"Acer","2 in 1 Convertible",13.3,1920,1080,1,"Intel","Core i5",1.6,1,"0","256","SSD","Intel"," UHD Graphics 620","windows",1.6,53227.0
522,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Intel"," HD Graphics 520","linux",2.2,23651.0
523,"Asus","Notebook",15.6,1366,768,0,"AMD","E-Series 7110",1.8,4,"0","500","HDD","AMD"," Radeon R2 Graphics","windows",2.0,18595.0
524,"Lenovo","Workstation",15.6,1920,1080,0,"Intel","Core i7",2.5,16,"0","512","SSD","Nvidia"," Quadro M520M","windows",2.2,98834.0
525,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i3",2.0,4,"0","1024","HDD","Intel"," HD Graphics 520","linux",2.3,19128.0
526,"HP","Notebook",15.6,1920,1080,0,"Intel","Core i3",2.4,4,"0","128","SSD","Intel"," HD Graphics 620","windows",2.1,37589.0
527,"Dell","Notebook",15.6,1920,1080,0,"Intel","Core i5",1.6,8,"0","2048","HDD","AMD"," Radeon 530","windows",2.0,40440.0
528,"Dell","Notebook",15.6,1366,768,0,"Intel","Core i5",2.6,4,"0","500","HDD","Intel"," HD Graphics 620","linux",1.9,46300.0
529,"Lenovo","Notebook",14.0,1920,1080,0,"Intel","Core i5",2.5,4,"0","500","HDD","Intel"," HD Graphics 620","windows",1.9,41825.0
