"id";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"ram";"secondar_storage";"primary_storage";"memory_type";"gpu_brand";"gpu_name";"OpSys";"weight";"Price"
327;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";2.1;26267.04
328;"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.6;45820.8
329;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"Nvidia";" GeForce 940MX";"windows";2.2;39533.76
330;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A8-Series 7410";2.2;4;"0";"128";"SSD";"AMD";" Radeon R5";"windows";2.6;26053.92
331;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";3.0;63243.36
332;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.6;46300.8528
333;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"0";"1024";"HDD";"Intel";" HD Graphics 520";"windows";2.5;26053.92
334;"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"0";"256";"SSD";"AMD";" Radeon R5";"windows";1.9;26053.3872
335;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"512";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";3.2;93186.72
336;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"0";"128";"SSD";"AMD";" R4 Graphics";"windows";2.2;21258.72
337;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.0;97449.12
338;"Lenovo";"Netbook";11.6;1366;768;0;"Intel";"Celeron Quad";1.1;4;"0";"128";"SSD";"Intel";" HD Graphics 500";"windows";1.6;29463.84
339;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";2.1;39373.92
340;"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";3.0;4;"0";"1024";"HDD";"AMD";" Radeon R5";"windows";2.1;21045.6
341;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1060";"windows";3.2;69210.72
342;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.7;71874.72
343;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"500";"HDD";"Intel";" HD Graphics 400";"windows";1.8;16463.52
344;"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 940MX";"windows";1.8;37242.72
345;"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.5;15238.08
346;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"linux";2.4;45074.88
347;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";3.4;63456.48
348;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"N/A";1.9;21498.48
349;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";2.0;31914.1872
350;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.3;88178.4
351;"Lenovo";"Notebook";25.6;1920;1080;0;"Intel";"Core i5";1.6;8;"1024";"256";"Hybrid";"AMD";" Radeon RX 550";"windows";2.1;60978.96
352;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce 940MX";"windows";1.5;58554.72
353;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"linux";2.5;46833.12
354;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";2.2;77202.72
355;"Asus";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;93181.392
356;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";2.8;119826.72
357;"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;99793.44
358;"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;16;"0";"512";"SSD";"Intel";" HD Graphics 520";"windows";1.2;93080.16
359;"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.2;87858.72
360;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.1;121584.96
361;"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"512";"SSD";"Intel";" HD Graphics";"windows";1.4;89510.4
362;"Asus";"Gaming";15.6;1920;1080;0;"AMD";"FX 9830P";3.0;8;"0";"1024";"HDD";"AMD";" Radeon RX 560";"windows";2.5;37242.72
363;"Lenovo";"Notebook";35.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"500";"HDD";"Intel";" HD Graphics 520";"windows";2.2;21791.52
364;"Lenovo";"Notebook";11.6;1366;768;0;"Intel";"Celeron Dual";1.1;2;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.2;16221.096
365;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.5;29250.72
366;"Lenovo";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"512";"SSD";"Nvidia";" Quadro M1200";"windows";2.7;102564.0
367;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;2;"0";"1024";"HDD";"Nvidia";" GeForce MX150";"windows";2.2;36709.92
368;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i5";2.6;8;"0";"500";"HDD";"AMD";" FirePro W5130M";"windows";2.2;72940.32
369;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.8;8;"0";"512";"SSD";"Nvidia";" GeForce GT 940MX";"windows";1.7;103523.04
370;"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";1.8;16;"0";"512";"SSD";"Intel";" UHD Graphics 620";"windows";1.5;63776.16
371;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Nvidia";" Quadro M1200";"windows";2.0;113752.8
372;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"AMD";" Radeon 520";"windows";2.1;24988.32
373;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050 Ti";"linux";2.5;52161.12
374;"Dell";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.9;16;"0";"256";"SSD";"Nvidia";" Quadro M1200";"windows";3.4;153705.3408
375;"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.6;42038.4528
376;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.4;133679.52
377;"Asus";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;49443.84
378;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"256";"SSD";"AMD";" Radeon R5 M430";"linux";2.3;31909.392
379;"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A10-Series 9600P";2.4;6;"0";"1024";"HDD";"AMD";" Radeon R5 430";"windows";2.4;26586.72
380;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1050";"windows";3.0;55357.92
381;"Dell";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.7;36709.92
382;"Asus";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"512";"SSD";"Nvidia";" GeForce 940MX";"windows";1.6;78215.04
383;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";3.0;84768.48
384;"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";1.4;79920.0
385;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";1.6;12;"0";"1024";"HDD";"Nvidia";" GeForce MX130";"windows";2.2;36975.7872
386;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.1;28768.536
387;"Asus";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.3;27119.52
388;"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"AMD";" Radeon RX 550";"windows";1.8;64755.4464
389;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";2.9;113060.16
390;"Lenovo";"2 in 1 Convertible";15.6;3840;2160;1;"Intel";"Core i7";2.8;16;"0";"512";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.0;101178.72
391;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.7;71874.72
392;"Chuwi";"Notebook";12.3;2736;1824;0;"Intel";"Celeron Quad";1.1;6;"0";"64";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.4;23922.72
393;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"AMD";" Radeon R7 M445";"linux";2.3;41498.1936
394;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"0";"256";"SSD";"Intel";" HD Graphics 630";"windows";2.3;76030.56
395;"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.5;6;"0";"1024";"HDD";"Nvidia";" GeForce GTX 940M";"windows";5.8;34578.72
396;"Asus";"Notebook";35.6;1920;1080;0;"Intel";"Core i3";2.4;8;"0";"1024";"HDD";"Nvidia";" GeForce 940MX";"linux";2.3;31808.16
397;"Dell";"Gaming";27.3;2560;1440;0;"Intel";"Core i7";2.9;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;149130.72
398;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050 Ti";"windows";2.6;61751.52
399;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"2048";"256";"Hybrid";"AMD";" Radeon 530";"windows";2.0;60867.072
400;"Dell";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"linux";1.6;58554.72
401;"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;12;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";3.4;106506.72
402;"Mediacom";"2 in 1 Convertible";11.6;1920;1080;1;"Intel";"Celeron Dual";1.1;4;"0";"32";"SSD";"Intel";" HD Graphics 500";"windows";1.2;15930.72
403;"Samsung";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"16";"Flash Storage";"Intel";" HD Graphics 400";"other";1.2;14332.32
404;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;53812.8
405;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.7;4;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.7;31914.72
406;"Lenovo";"Workstation";15.6;3840;2160;0;"Intel";"Core i7";2.8;16;"0";"512";"SSD";"Nvidia";" GeForce 940MX";"windows";2.3;130269.6
407;"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"64";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.2;18115.2
408;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.9;16;"0";"512";"SSD";"Nvidia";" Quadro M2200M";"windows";2.5;130482.72
409;"Asus";"Gaming";17.3;1920;1080;0;"AMD";"Ryzen 1600";3.2;8;"1024";"256";"Hybrid";"AMD";" Radeon RX 580";"windows";3.2;90309.6
410;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"AMD";" Radeon 520";"windows";1.9;32979.7872
411;"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1060";"windows";2.7;63669.6
412;"HP";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"500";"HDD";"Intel";" HD Graphics 400";"windows";2.1;18488.16
413;"Lenovo";"2 in 1 Convertible";13.9;1920;1080;1;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.4;85194.72
414;"Asus";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;55890.72
415;"Google";"Ultrabook";12.3;2400;1600;1;"Intel";"Core i7";1.3;16;"0";"512";"SSD";"Intel";" HD Graphics 615";"other";1.1;117162.72
416;"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"500";"HDD";"Intel";" HD Graphics 500";"windows";2.1;15930.72
417;"Lenovo";"Ultrabook";24.0;2560;1440;0;"Intel";"Core i7";2.7;24;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.3;126912.96
418;"Lenovo";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"0";"16";"SSD";"Intel";" HD Graphics 400";"other";1.3;14119.2
419;"Acer";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";1.6;8;"0";"256";"SSD";"Intel";" UHD Graphics 620";"windows";1.5;45128.16
420;"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;50562.72
421;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"256";"SSD";"Intel";" HD Graphics 620";"linux";2.0;29783.52
422;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"1024";"256";"Hybrid";"Intel";" HD Graphics 620";"windows";2.0;65214.72
423;"Lenovo";"Notebook";17.3;1600;900;0;"AMD";"A6-Series 9220";2.5;8;"0";"1024";"HDD";"AMD";" Radeon R4";"windows";2.8;27652.32
424;"HP";"Ultrabook";15.6;1920;1080;0;"AMD";"A9-Series 9420";3.0;4;"0";"256";"SSD";"AMD";" Radeon 520";"windows";1.9;26586.72
425;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"1024";"HDD";"Nvidia";" GeForce MX150";"windows";2.2;32660.64
426;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;4;"0";"256";"SSD";"AMD";" Radeon 530";"windows";2.2;39906.72
427;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"0";"256";"SSD";"AMD";" Radeon RX 550";"windows";2.1;65510.9568
428;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";1.3;70489.44
429;"Lenovo";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.4;76137.12
430;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"N/A";2.4;61218.72
431;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Pentium Quad";1.1;4;"0";"128";"SSD";"Intel";" HD Graphics 505";"windows";2.2;18594.72
432;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.9;49976.64
433;"Dell";"Ultrabook";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.3;47898.72
434;"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.2;58554.72
435;"Dell";"Workstation";15.6;3840;2160;1;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" Quadro M1200";"windows";1.8;144495.36
436;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"0";"500";"HDD";"Nvidia";" GeForce 940MX";"windows";2.2;34045.92
437;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.8;8;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"windows";1.6;62817.12
438;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"1024";"HDD";"Intel";" HD Graphics 620";"windows";2.2;44542.08
439;"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"linux";2.4;23539.104
440;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"AMD";" Radeon R5 M430";"linux";2.2;31962.672
441;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"2048";"256";"Hybrid";"AMD";" Radeon 530";"windows";2.2;64961.1072
442;"Lenovo";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.7;16;"0";"1024";"SSD";"Intel";" HD Graphics 620";"windows";1.1;139860.0
443;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Xeon E3-1505M";3.0;8;"1024";"64";"HDD";"Nvidia";" Quadro M620";"windows";2.2;106187.04
444;"Xiaomi";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"0";"256";"SSD";"Nvidia";" GeForce MX150";"N/A";2.0;74589.336
445;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"0";"1024";"HDD";"Intel";" HD Graphics 500";"windows";2.2;16303.68
446;"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce GTX 1050";"windows";2.2;54757.9872
447;"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.1;2;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.1;13053.6
448;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"256";"SSD";"AMD";" Radeon R5 M430";"linux";2.2;25840.8
449;"HP";"Notebook";15.6;1366;768;1;"Intel";"Core i5";1.6;4;"0";"1024";"HDD";"Intel";" UHD Graphics 620";"windows";2.0;27783.9216
450;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core i7";2.5;16;"0";"512";"SSD";"Intel";" Iris Plus Graphics 640";"windows";1.3;137941.92
451;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.9;81465.12
452;"Asus";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.4;6;"0";"256";"SSD";"Nvidia";" GeForce 920M";"windows";2.0;30742.56
453;"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;24;"0";"512";"SSD";"Nvidia";" GeForce GTX1080";"windows";2.2;158135.04
454;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"0";"128";"SSD";"Intel";" HD Graphics 620";"windows";1.9;31381.92
455;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Nvidia";" GeForce 930MX";"windows";2.0;47365.92
456;"Dell";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"0";"256";"SSD";"Nvidia";" Quadro M620";"windows";2.2;105228.0
457;"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX1050 Ti";"windows";3.0;80133.12
458;"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.9;8;"0";"512";"SSD";"Intel";" HD Graphics 620";"windows";2.3;81731.52
459;"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 1060";"windows";3.2;74538.72
460;"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.7;71661.6
461;"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1050";"windows";2.6;66546.72
462;"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;74538.72
463;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"AMD";" Radeon 530";"windows";1.9;38308.32
464;"Dell";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.6;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.6;68184.0144
465;"HP";"Notebook";15.6;1920;1080;0;"AMD";"E-Series E2-9000e";1.5;4;"0";"500";"HDD";"AMD";" Radeon R2";"windows";2.1;18594.72
466;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;8;"1024";"128";"Hybrid";"AMD";" Radeon 530";"windows";2.4;52161.12
467;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"128";"SSD";"Intel";" HD Graphics 520";"windows";1.6;36709.92
468;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";1.6;8;"0";"1024";"HDD";"AMD";" Radeon 520";"linux";2.2;34472.16
469;"Dell";"2 in 1 Convertible";11.6;1366;768;1;"Intel";"Pentium Quad";1.6;4;"0";"500";"HDD";"Intel";" HD Graphics 405";"windows";1.5;25521.12
470;"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";1.6;8;"1024";"128";"Hybrid";"AMD";" Radeon 530";"linux";2.8;47365.92
471;"Dell";"Notebook";17.3;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"1024";"HDD";"Nvidia";" GeForce GTX 1060";"windows";4.4;109010.88
472;"Lenovo";"Notebook";24.0;1920;1080;0;"Intel";"Core i5";2.3;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";2.0;71395.2
473;"Microsoft";"Ultrabook";13.5;2256;1504;1;"Intel";"Core M";2.2;4;"0";"128";"SSD";"Intel";" HD Graphics 615";"windows";1.3;52693.92
474;"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;4;"0";"1024";"HDD";"Nvidia";" GeForce 920MX";"windows";2.2;42570.72
475;"Dell";"2 in 1 Convertible";12.5;1920;1080;1;"Intel";"Core i5";2.5;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.3;88977.6
476;"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"0";"2048";"HDD";"Nvidia";" GeForce 920MX ";"N/A";2.2;24455.52
477;"Dell";"Workstation";15.6;1920;1080;1;"Intel";"Core i7";2.8;8;"0";"256";"SSD";"Nvidia";" Quadro M620";"windows";2.1;93932.64
478;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"0";"500";"HDD";"AMD";" Radeon R5 M430";"windows";2.3;31168.8
479;"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.8;64948.32
480;"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.8;8;"0";"256";"SSD";"Intel";" HD Graphics 620";"windows";1.9;73366.56
481;"Microsoft";"Ultrabook";33.5;2256;1504;1;"Intel";"Core i7";2.5;8;"0";"256";"SSD";"Intel";" Iris Plus Graphics 640";"windows";1.3;95850.72
482;"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.1;35616.6144
483;"Dell";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 1070";"windows";4.4;160520.3856
484;"HP";"Notebook";17.3;1600;900;0;"Intel";"Core i3";2.0;8;"0";"256";"SSD";"Intel";" HD Graphics 520";"windows";2.5;34093.872
485;"Acer";"Notebook";14.0;1920;1080;0;"Intel";"Celeron Quad";1.1;4;"0";"32";"Flash Storage";"Intel";" HD Graphics 500";"windows";1.6;17529.12
486;"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"0";"500";"HDD";"Intel";" HD Graphics 620";"windows";2.0;45820.8
487;"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"Nvidia";" GeForce 940MX";"windows";2.2;28984.32
488;"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"1024";"128";"Hybrid";"Nvidia";" GeForce GTX 970M";"windows";4.1;117162.72
489;"Asus";"Notebook";15.6;3840;2160;0;"Intel";"Core i7";2.7;8;"1024";"256";"Hybrid";"Nvidia";" GeForce GTX 960M";"windows";2.0;69210.72
490;"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"0";"1024";"HDD";"AMD";" Radeon R5 M420";"linux";2.2;24775.2
